od_pair,total,completed,avg_wait_min,avg_charge_stops,completion_rate_pct
SEV→JER,70,70,0.0,0.6714285714285714,100.0
VLD→SEG,69,69,0.0,0.8985507246376812,100.0
SCQ→VIG,66,66,0.0,0.803030303030303,100.0
BIL→SSB,65,65,0.0,0.5538461538461539,100.0
BUR→BIL,65,65,0.3727219593987054,1.0769230769230769,100.0
JER→SEV,65,65,0.0,0.7846153846153846,100.0
SEG→VLD,65,65,0.07282211423604307,2.046153846153846,100.0
LOG→VIT,64,64,0.0,1.15625,100.0
MUR→CAR,61,61,0.0,0.22950819672131148,100.0
SEG→MAD,61,61,0.20641508523152186,0.7868852459016393,100.0
BIL→BUR,61,61,0.0,1.0491803278688525,100.0
MAD→CUE,59,59,0.0,1.3559322033898304,100.0
GRN→ALM,57,57,0.0,0.8771929824561403,100.0
BCN→TAR,57,57,0.9514482787991343,0.8771929824561403,100.0
CUE→MAD,57,57,0.0,1.5614035087719298,100.0
LLE→TAR,56,56,0.0,0.6071428571428571,100.0
BUR→VLD,55,55,0.0,0.7818181818181819,100.0
ALM→GRN,55,55,0.0,0.8,100.0
CAR→MUR,53,53,0.0,0.24528301886792453,100.0
MAD→VAL,53,53,0.0,2.7547169811320753,100.0
TAR→LLE,52,52,0.0,0.7692307692307693,100.0
VLD→BUR,52,52,0.0,0.7307692307692307,100.0
HUS→ZAR,51,51,0.0,0.6274509803921569,100.0
MAD→VLD,49,49,0.0,1.6938775510204083,100.0
PMP→ZAR,48,48,0.09168193992981344,2.125,100.0
CDZ→SEV,47,47,0.0,0.8297872340425532,100.0
LOG→ZAR,46,46,0.03830035146144501,1.4130434782608696,100.0
ZAR→PMP,45,45,0.0,0.9777777777777777,100.0
VLD→MAD,45,45,0.0,1.3333333333333333,100.0
LOG→BIL,43,43,0.0,0.7906976744186046,100.0
SEV→CDZ,43,43,1.7903373413179569,1.0,100.0
VLD→SAL,41,41,0.0,0.975609756097561,100.0
SEV→COR,41,41,0.0,2.3658536585365852,100.0
ALI→MAL,40,40,0.0,1.95,100.0
ACO→VIG,39,39,0.0,0.9743589743589743,100.0
MAD→TAL,39,39,0.0,0.8974358974358975,100.0
SAL→VLD,39,39,0.0,0.8461538461538461,100.0
ZAR→HUS,39,39,0.0,0.46153846153846156,100.0
BIL→LOG,38,38,0.0,0.8947368421052632,100.0
MAD→BUR,37,37,0.0,0.972972972972973,100.0
ZAR→LLE,37,37,0.0,0.8918918918918919,100.0
ZAR→LOG,37,37,0.0,1.027027027027027,100.0
TAL→MAD,36,36,0.0,0.6388888888888888,100.0
BUR→MAD,36,36,0.0,0.8611111111111112,100.0
VAL→MAD,36,36,1.2220769028246474,2.9444444444444446,100.0
MAL→MUR,34,34,0.0,2.176470588235294,100.0
MUR→MAL,33,33,0.0,2.242424242424242,100.0
BCN→LLE,31,31,3.4948138968540823,1.1935483870967742,100.0
HUE→SEV,31,31,0.0,0.6129032258064516,100.0
VIT→MAD,30,30,0.0,2.033333333333333,100.0
ALG→MUR,29,29,0.0,2.8620689655172415,100.0
ZAR→VIT,29,29,0.0,1.9655172413793103,100.0
MAD→CRE,29,29,0.0,0.8275862068965517,100.0
SEV→GRN,28,28,0.0,1.6785714285714286,100.0
MAD→MUR,27,27,0.0,2.7037037037037037,100.0
COR→SEV,27,27,0.0,0.8518518518518519,100.0
LLE→ZAR,26,26,0.0,1.2307692307692308,100.0
MAL→ALI,26,26,0.0,1.6538461538461537,100.0
GRN→SEV,26,26,0.0,1.6923076923076923,100.0
VAL→TER,26,26,0.0,0.8076923076923077,100.0
MAD→BIL,25,18,0.2290548551082702,1.64,72.0
MUR→ALG,25,25,0.0,3.44,100.0
ALM→SEV,24,24,0.0,2.2083333333333335,100.0
ALI→ALG,24,24,0.0,2.6666666666666665,100.0
CRE→COR,24,24,0.0,0.75,100.0
LUG→PON,24,24,0.0,1.4166666666666667,100.0
LEO→PON,24,24,0.0,0.8333333333333334,100.0
ALI→CAR,23,23,0.0,0.8695652173913043,100.0
VIT→ZAR,23,23,0.0,2.130434782608696,100.0
MAD→MAL,23,23,3.106132168806732,3.5652173913043477,100.0
TAR→ZAR,23,23,0.0,1.7826086956521738,100.0
VIG→ACO,23,23,0.0,1.0434782608695652,100.0
COR→CRE,23,23,0.0,0.9130434782608695,100.0
PON→LEO,22,22,0.0,0.6363636363636364,100.0
COR→JER,22,22,2.0044060500658607,1.2272727272727273,100.0
ZAR→TER,22,22,0.08293075666041329,1.5,100.0
SAL→BUR,22,22,0.0,1.2272727272727273,100.0
ZAR→BIL,21,21,0.0,1.8571428571428572,100.0
MUR→MAD,21,21,0.0,2.6666666666666665,100.0
BIL→MAD,21,21,0.0,1.7619047619047619,100.0
JER→COR,21,21,0.0,1.0952380952380953,100.0
VAL→CAS,20,20,0.0,0.8,100.0
SEV→ALM,20,20,0.0,2.2,100.0
CRE→MAD,20,20,0.0,0.85,100.0
ALG→ALI,20,20,0.0,2.65,100.0
CAR→ALI,20,20,0.0,0.7,100.0
ZAR→TAR,19,19,3.1849598859440076,1.2105263157894737,100.0
TER→VAL,19,19,0.0,0.7368421052631579,100.0
GUA→ZAR,19,19,0.0,1.6842105263157894,100.0
CAS→VAL,19,19,0.0,0.5263157894736842,100.0
BUR→SAL,19,19,0.0,1.4736842105263157,100.0
SEV→HUE,19,19,0.0,0.631578947368421,100.0
ZAR→GUA,18,18,0.0,1.2222222222222223,100.0
SEV→CRE,18,18,0.0,2.2777777777777777,100.0
MAD→AVL,18,18,19.623350023421064,1.0555555555555556,100.0
MAD→VIT,18,18,2.0535257763086117,1.8333333333333333,100.0
COR→CDZ,18,18,0.0,1.6111111111111112,100.0
AVL→MAD,18,18,0.0,0.9444444444444444,100.0
TER→ZAR,17,17,0.0,1.2352941176470589,100.0
BCN→GIR,17,17,0.0,0.8235294117647058,100.0
BIL→ZAR,17,17,0.12499282260928875,2.5294117647058822,100.0
ALI→MAD,16,16,0.0,2.75,100.0
MAD→ALI,16,16,0.0,2.5,100.0
GIJ→STD,16,16,0.0,1.5625,100.0
CAC→MER,16,16,0.0,0.8125,100.0
MAD→ZAR,16,16,0.0,2.0,100.0
LEO→VLD,16,16,0.0,0.75,100.0
PON→LUG,16,16,0.0,1.1875,100.0
CRE→SEV,16,16,0.0,2.0,100.0
GIR→BCN,16,16,0.0,1.0,100.0
SOR→ZAR,15,15,0.0,1.0,100.0
TER→HUS,15,15,0.0,1.4,100.0
CRE→JER,15,15,0.0,2.466666666666667,100.0
ACO→LUG,15,15,0.0,0.6,100.0
MAD→COR,15,15,0.0,1.8,100.0
LUG→LEO,15,15,0.0,1.4,100.0
LUG→ACO,15,15,0.0,0.6666666666666666,100.0
OVI→STD,15,15,0.0,1.7333333333333334,100.0
OVI→MAD,14,14,12.975264153561325,2.5,100.0
VLD→LEO,14,14,0.0,0.9285714285714286,100.0
SAL→ZAM,14,14,0.0,1.6428571428571428,100.0
COR→JAE,14,14,1.69302805891754,1.5714285714285714,100.0
MER→BAD,14,14,0.0,0.2857142857142857,100.0
ALM→MAL,14,14,0.0,1.6428571428571428,100.0
ZAR→MAD,14,14,0.0,1.3571428571428572,100.0
CDZ→COR,14,14,0.0,1.2857142857142858,100.0
LLE→BCN,14,14,0.0,1.6428571428571428,100.0
PMP→SSB,13,13,0.0,0.6153846153846154,100.0
SSB→STD,13,13,0.0,0.8461538461538461,100.0
JER→MAD,13,13,0.0,3.6923076923076925,100.0
ZAR→SOR,13,13,0.0,0.7692307692307693,100.0
SAL→MAD,13,13,0.0,1.9230769230769231,100.0
MAD→GIJ,12,12,0.0,2.5833333333333335,100.0
LEO→LUG,12,12,0.0,1.4166666666666667,100.0
AVL→TAL,12,12,0.0,1.3333333333333333,100.0
LEO→ACO,12,12,0.0,1.8333333333333333,100.0
VAL→MUR,12,12,0.0,1.8333333333333333,100.0
MER→CAC,12,12,0.0,0.5,100.0
HUS→TER,12,12,0.0,1.8333333333333333,100.0
ACO→PON,12,12,0.0,1.0833333333333333,100.0
ZAM→SAL,12,12,0.0,1.75,100.0
MAL→MAD,11,11,4.068879190455349,3.272727272727273,100.0
MAD→SAL,11,11,21.681363342846534,1.8181818181818181,100.0
VIG→MAD,11,11,0.0,3.5454545454545454,100.0
OVI→LEO,11,11,0.0,0.5454545454545454,100.0
STD→MAD,11,11,0.0,2.1818181818181817,100.0
SSB→OVI,11,11,0.0,2.090909090909091,100.0
BAD→MER,11,11,0.0,0.2727272727272727,100.0
MAD→SEV,10,10,0.0,3.7,100.0
CDZ→CRE,10,10,0.0,1.2,100.0
CRE→CDZ,10,0,0.0,0.0,0.0
JER→CRE,10,10,0.0,2.4,100.0
JAE→GRN,10,10,0.0,0.3,100.0
JAE→COR,10,10,0.0,1.8,100.0
TAR→GIR,10,10,0.0,1.2,100.0
GUA→TAR,10,10,0.0,2.4,100.0
CAS→ALI,10,10,0.0,1.6,100.0
SEV→MAD,10,10,0.0,3.4,100.0
MER→SEV,10,10,0.0,1.3,100.0
VAL→ALI,10,10,0.0,0.9,100.0
ZAR→BCN,10,10,0.0,2.1,100.0
ALI→CAS,10,10,0.0,1.5,100.0
CAR→ALM,10,10,0.0,1.8,100.0
ALM→ALI,10,10,0.0,2.5,100.0
ALM→ALG,9,9,0.0,1.8888888888888888,100.0
SSB→PMP,9,9,0.0,0.7777777777777778,100.0
SEV→MAL,9,9,6.21765500491852,2.2222222222222223,100.0
STD→BIL,9,9,0.0,2.111111111111111,100.0
LLE→GUA,9,9,0.0,3.0,100.0
ALG→ALM,9,9,0.0,2.111111111111111,100.0
COR→MAD,9,9,0.0,1.7777777777777777,100.0
STD→OVI,9,9,0.0,1.0,100.0
GIR→TAR,9,9,0.0,1.3333333333333333,100.0
STD→SSB,9,9,0.0,1.6666666666666667,100.0
ALI→ALM,9,9,0.0,2.111111111111111,100.0
BIL→STD,9,9,0.0,1.7777777777777777,100.0
MAD→LLE,9,9,0.0,2.4444444444444446,100.0
GUA→BCN,9,8,3.485704897280028,3.0,88.9
SOR→VLD,9,9,219.43936225735564,1.0,100.0
GUA→LLE,9,9,7.4557322475549075,2.5555555555555554,100.0
CAS→CAR,9,8,0.0,2.111111111111111,88.9
TAR→CAS,9,9,0.0,1.4444444444444444,100.0
CAS→TAR,9,9,0.0,0.8888888888888888,100.0
LLE→MAD,8,8,0.0,2.625,100.0
GRN→MAD,8,8,0.0,2.625,100.0
BAD→MAD,8,8,0.0,2.125,100.0
GIJ→LEO,8,8,0.0,0.5,100.0
GRN→COR,8,8,0.0,0.875,100.0
MAD→PON,8,8,3.300118993886656,2.375,100.0
MAD→CAR,8,8,0.0,2.5,100.0
CAS→BCN,8,8,0.0,1.375,100.0
PMP→BIL,8,8,0.0,1.125,100.0
HUS→VAL,8,8,0.0,2.625,100.0
SEV→ALG,8,8,0.0,1.625,100.0
GIJ→SSB,8,8,0.0,1.75,100.0
PON→ACO,8,8,0.0,1.0,100.0
MAD→LOG,7,2,0.0,0.42857142857142855,28.6
BAD→CAC,7,7,0.0,0.42857142857142855,100.0
BCN→ZAR,7,7,0.0,2.142857142857143,100.0
ZAR→VLD,7,7,0.0,2.4285714285714284,100.0
VAL→HUS,7,7,0.2866315041977714,2.7142857142857144,100.0
MUR→ALB,7,7,0.0,0.8571428571428571,100.0
COR→GRN,7,7,0.0,0.8571428571428571,100.0
MAD→OVI,7,7,0.0,3.0,100.0
GIR→VAL,7,7,0.0,2.7142857142857144,100.0
LOG→MAD,7,7,0.0,1.5714285714285714,100.0
VLD→SOR,7,7,0.0,1.7142857142857142,100.0
MAD→STD,7,7,0.0,2.0,100.0
MAD→TER,7,7,0.0,1.4285714285714286,100.0
MAD→VIG,7,7,0.0,3.857142857142857,100.0
VAL→ZAR,7,7,0.0,1.7142857142857142,100.0
ALI→TAR,7,7,0.0,2.5714285714285716,100.0
GIJ→MAD,6,6,0.0,3.0,100.0
SCQ→OUR,6,6,0.0,0.3333333333333333,100.0
PMP→LOG,6,6,0.0,0.6666666666666666,100.0
SAL→CAC,6,6,0.0,1.1666666666666667,100.0
VLD→LUG,6,6,0.0,1.5,100.0
LEO→OVI,6,6,0.0,0.8333333333333334,100.0
GIR→CAR,6,6,0.0,4.0,100.0
BCN→MAD,6,6,0.0,3.6666666666666665,100.0
BCN→VIT,6,6,3.343721788169167,3.0,100.0
CAR→VAL,6,6,0.0,2.3333333333333335,100.0
GRN→JAE,6,6,0.0,0.6666666666666666,100.0
OVI→VLD,6,6,0.0,1.8333333333333333,100.0
JAE→MAD,6,6,0.0,2.3333333333333335,100.0
BCN→CAS,6,6,0.0,2.0,100.0
JAE→ALB,6,6,0.0,1.1666666666666667,100.0
BCN→VLD,6,6,8.46992831636419,4.333333333333333,100.0
TAR→VAL,6,6,0.0,1.6666666666666667,100.0
LOG→BUR,6,6,0.0,0.6666666666666666,100.0
ZAM→MAD,6,6,0.0,2.1666666666666665,100.0
TAL→AVL,6,6,0.0,2.3333333333333335,100.0
ALI→ALB,6,6,0.0,1.1666666666666667,100.0
CAC→MAD,6,6,0.0,2.3333333333333335,100.0
MAD→LUG,6,6,0.0,2.5,100.0
ZAM→OVI,6,6,0.0,1.8333333333333333,100.0
MAD→CDZ,6,3,0.0,2.0,50.0
MAD→CAC,6,6,0.0,2.0,100.0
ALG→CAR,6,6,0.0,3.6666666666666665,100.0
CAR→CAS,6,6,0.0,1.6666666666666667,100.0
MUR→ALM,6,6,0.0,1.5,100.0
TAR→MAD,6,6,0.0,2.3333333333333335,100.0
OUR→SCQ,6,6,0.0,0.5,100.0
MER→MAD,6,6,0.0,2.1666666666666665,100.0
HUE→JER,5,5,0.0,0.8,100.0
MAD→ZAM,5,5,0.0,1.6,100.0
MAL→JAE,5,5,0.0,1.4,100.0
MAL→CAR,5,5,0.0,1.8,100.0
GUA→VAL,5,5,0.0,1.6,100.0
ACO→VLD,5,5,0.0,2.8,100.0
ACO→LEO,5,5,0.0,2.2,100.0
ALB→JAE,5,5,0.0,0.8,100.0
BCN→LOG,5,5,0.0,3.2,100.0
ALB→MUR,5,5,0.0,1.0,100.0
MAL→SEV,5,5,0.0,1.4,100.0
MAD→PMP,5,5,0.0,3.2,100.0
MAD→TAR,5,4,0.0,2.4,80.0
MUR→VAL,5,5,0.0,1.6,100.0
LOG→PMP,5,5,0.0,0.6,100.0
MAD→OUR,5,5,0.0,3.4,100.0
VIT→VLD,5,5,0.0,1.8,100.0
MAD→CAS,5,5,0.0,3.2,100.0
LEO→BUR,5,5,0.0,0.8,100.0
MAD→BCN,5,5,0.0,3.6,100.0
MAD→BAD,5,5,0.0,2.2,100.0
SCQ→MAD,5,5,0.0,3.4,100.0
VLD→PON,5,5,0.0,1.2,100.0
LUG→VLD,5,5,0.0,2.0,100.0
OUR→OVI,5,5,0.0,1.0,100.0
OUR→PON,5,5,0.0,0.2,100.0
ALM→MUR,5,5,0.0,2.0,100.0
ZAM→LEO,5,5,0.0,0.6,100.0
LUG→SCQ,5,5,0.0,1.0,100.0
SEV→MER,5,5,0.0,1.0,100.0
VAL→SEV,5,5,0.0,4.0,100.0
BUR→STD,5,5,0.0,1.0,100.0
BIL→OVI,5,4,0.0,83.6,80.0
CAR→ALG,5,5,0.0,3.2,100.0
TAR→ALI,5,5,0.0,2.2,100.0
VAL→TAR,5,5,0.0,1.6,100.0
STD→BUR,5,5,0.0,0.6,100.0
BIL→GIJ,5,5,0.0,1.4,100.0
CAS→ALM,5,4,0.0,3.4,80.0
AVL→COR,4,4,0.0,2.5,100.0
ZAM→GIJ,4,4,0.0,1.75,100.0
VLD→OVI,4,4,0.0,1.5,100.0
SSB→ZAR,4,4,0.0,2.75,100.0
MAD→ALM,4,4,0.0,3.75,100.0
SSB→VIT,4,4,0.0,1.0,100.0
MAD→ACO,4,4,0.0,3.25,100.0
VAL→GIR,4,4,0.0,2.0,100.0
SSB→GIJ,4,4,0.0,2.75,100.0
ALM→CAS,4,4,0.0,2.5,100.0
OVI→CAC,4,4,0.0,2.25,100.0
SOR→LOG,4,4,0.0,0.75,100.0
BUR→LOG,4,4,0.0,0.75,100.0
OVI→SAL,4,4,0.0,1.75,100.0
STD→GIJ,4,4,0.0,1.25,100.0
GIJ→SAL,4,4,0.0,2.0,100.0
OVI→SSB,4,4,0.0,2.0,100.0
OVI→VIG,4,4,0.0,1.75,100.0
SSB→BCN,4,4,0.0,4.25,100.0
VLD→ZAR,4,4,0.0,3.25,100.0
COR→TAL,4,4,0.0,1.25,100.0
ZAR→BUR,4,4,0.0,1.75,100.0
CAR→MAD,4,4,0.0,2.75,100.0
ALB→ALI,4,4,0.0,0.5,100.0
MUR→BCN,4,4,0.0,3.25,100.0
CAS→MAD,4,4,0.0,3.0,100.0
MAL→JER,4,4,0.0,1.75,100.0
CAR→BCN,4,4,0.0,3.25,100.0
ALB→COR,4,4,0.0,1.75,100.0
MAL→ALM,4,4,0.0,1.5,100.0
TER→MAD,4,4,0.0,2.5,100.0
ALG→CDZ,4,4,0.0,1.0,100.0
CAC→ZAM,4,4,0.0,1.5,100.0
ALG→COR,4,4,0.0,2.0,100.0
ZAR→GIJ,4,4,0.0,4.75,100.0
VAL→ALG,4,4,0.0,4.25,100.0
CDZ→MAD,4,4,0.0,3.25,100.0
CDZ→MAL,4,4,0.0,2.0,100.0
MAD→SSB,4,1,0.0,0.5,25.0
VAL→BCN,4,4,0.0,2.25,100.0
MAD→MER,4,4,0.0,2.25,100.0
MAD→JER,4,4,0.0,3.5,100.0
LEO→SAL,4,4,0.0,0.25,100.0
MAD→HUS,4,4,0.0,2.0,100.0
PON→MAD,4,4,0.0,2.75,100.0
BCN→GUA,4,4,0.0,2.5,100.0
JER→MAL,4,4,0.0,1.75,100.0
VLD→ACO,4,4,0.0,2.75,100.0
GIR→CAS,4,4,0.0,2.5,100.0
LEO→GIJ,4,4,0.0,1.0,100.0
BCN→PMP,4,4,0.0,2.5,100.0
PMP→VAL,4,4,0.0,3.0,100.0
PON→VLD,4,4,0.0,1.75,100.0
BAD→SEV,4,4,0.0,1.5,100.0
LEO→MAD,3,3,0.0,2.0,100.0
CAC→BAD,3,3,0.0,0.0,100.0
CDZ→ALG,3,3,0.0,0.6666666666666666,100.0
ALI→GRN,3,3,0.0,1.3333333333333333,100.0
VAL→VLD,3,3,6.39843456336492,3.6666666666666665,100.0
COR→VLD,3,2,0.0,2.3333333333333335,66.7
ZAM→MER,3,3,0.0,2.0,100.0
BCN→CAR,3,3,0.0,2.0,100.0
BUR→ZAR,3,3,0.0,1.3333333333333333,100.0
MER→SAL,3,3,0.0,2.0,100.0
BUR→SOR,3,3,0.0,1.0,100.0
JAE→MAL,3,3,0.0,1.6666666666666667,100.0
ALI→VAL,3,3,0.0,1.0,100.0
MUR→GRN,3,3,0.0,2.3333333333333335,100.0
MUR→GIR,3,3,0.0,3.0,100.0
MAD→GRN,3,3,0.0,3.0,100.0
HUE→MAD,3,3,0.0,4.333333333333333,100.0
BIL→VLD,3,3,0.0,2.0,100.0
VIT→LEO,3,3,0.0,1.6666666666666667,100.0
BCN→HUS,3,3,0.0,1.3333333333333333,100.0
HUS→MAD,3,3,0.0,2.0,100.0
CAC→SAL,3,3,0.0,1.0,100.0
STD→ZAR,3,3,0.0,4.0,100.0
COR→ALM,3,3,0.0,1.6666666666666667,100.0
MAD→SCQ,3,3,0.0,6.333333333333333,100.0
HUS→BCN,3,3,0.0,2.3333333333333335,100.0
COR→AVL,3,3,0.0,1.0,100.0
STD→PMP,3,3,0.0,2.0,100.0
VAL→ALM,3,3,0.0,2.6666666666666665,100.0
ALI→BCN,3,3,0.0,3.0,100.0
BIL→VAL,3,3,1.093059930631019,5.0,100.0
VAL→BIL,3,3,0.0,4.0,100.0
VAL→BUR,3,3,0.0,2.0,100.0
ALG→JER,3,3,0.0,1.0,100.0
SEV→BAD,3,3,0.0,1.6666666666666667,100.0
SAL→LEO,3,3,0.0,1.0,100.0
ALB→GRN,3,3,0.0,1.6666666666666667,100.0
ALG→VAL,3,3,0.0,4.0,100.0
GIR→MAD,3,3,0.0,4.333333333333333,100.0
OVI→ZAM,3,3,0.0,1.3333333333333333,100.0
VAL→GUA,3,3,0.0,1.3333333333333333,100.0
ALM→VAL,3,3,0.0,3.0,100.0
CAR→MAL,3,3,0.0,2.3333333333333335,100.0
SCQ→LUG,3,3,0.0,0.6666666666666666,100.0
LEO→ZAM,3,3,0.0,0.6666666666666666,100.0
VLD→STD,3,3,0.0,1.0,100.0
LLE→VAL,3,3,0.0,2.3333333333333335,100.0
ALM→TAR,3,3,0.0,2.3333333333333335,100.0
MUR→BAD,3,3,0.0,3.6666666666666665,100.0
OVI→ZAR,3,3,12.34274536954778,3.6666666666666665,100.0
CAS→GIR,3,2,0.0,1.3333333333333333,66.7
SEV→LEO,3,3,0.0,4.0,100.0
PMP→VIT,3,3,0.0,0.3333333333333333,100.0
TAR→GUA,3,3,0.0,3.3333333333333335,100.0
VIG→LUG,3,3,0.0,0.6666666666666666,100.0
MER→GIJ,3,3,0.0,3.0,100.0
MER→MAL,3,3,0.0,3.3333333333333335,100.0
MUR→CAS,3,3,0.0,2.0,100.0
ZAR→VAL,3,3,0.0,2.3333333333333335,100.0
BUR→GIJ,3,3,0.0,2.0,100.0
BCN→VAL,3,3,0.0,2.0,100.0
ALM→MAD,3,3,0.0,4.0,100.0
VLD→VAL,3,3,0.0,4.666666666666667,100.0
VAL→MAL,3,3,0.0,3.0,100.0
SSB→LOG,3,3,0.0,1.0,100.0
VIT→BCN,3,3,0.0,5.0,100.0
ZAR→SSB,3,3,0.0,1.0,100.0
BCN→BIL,3,3,0.0,3.6666666666666665,100.0
OVI→BIL,3,3,0.0,2.6666666666666665,100.0
JER→ALG,3,3,0.0,1.0,100.0
TAL→COR,2,2,0.0,1.0,100.0
TAR→MUR,2,2,0.0,3.5,100.0
SAL→GIJ,2,2,0.0,2.0,100.0
SEG→TAL,2,2,0.0,1.5,100.0
VIG→OVI,2,2,0.0,2.0,100.0
SAL→ZAR,2,2,0.0,2.5,100.0
VIG→LEO,2,2,0.0,1.5,100.0
MUR→COR,2,2,0.0,2.5,100.0
SAL→MER,2,2,0.0,1.5,100.0
SAL→OVI,2,2,0.0,1.5,100.0
ZAR→TAL,2,1,0.0,1.5,50.0
SAL→TAL,2,2,0.0,2.5,100.0
TAR→ALM,2,2,0.0,2.5,100.0
SAL→VIT,2,2,0.0,1.5,100.0
ZAM→VLD,2,2,0.0,0.0,100.0
SEV→CAR,2,2,0.0,3.5,100.0
VIT→PMP,2,2,0.0,1.0,100.0
OVI→LUG,2,2,0.0,1.0,100.0
VAL→GRN,2,2,0.0,2.5,100.0
VIT→SSB,2,2,0.0,1.0,100.0
OVI→VIT,2,2,0.0,2.0,100.0
SOR→SSB,2,2,0.0,1.5,100.0
VIT→STD,2,2,0.0,2.0,100.0
SEV→ZAM,2,2,0.0,4.0,100.0
PAL→MAD,2,2,0.0,2.0,100.0
SEV→VAL,2,2,0.0,3.0,100.0
PAL→VLD,2,2,0.0,2.0,100.0
SEV→MUR,2,2,0.0,5.0,100.0
PMP→BUR,2,2,0.0,1.5,100.0
PMP→GIJ,2,2,0.0,5.0,100.0
PMP→MAD,2,2,0.0,2.5,100.0
VLD→GIJ,2,2,0.0,1.0,100.0
ZAM→CAC,2,2,0.0,1.5,100.0
PON→LOG,2,2,0.0,2.5,100.0
ZAR→CAS,2,2,0.0,2.5,100.0
SSB→MAD,2,2,0.0,2.0,100.0
MUR→VLD,2,2,0.0,3.0,100.0
VAL→CAR,2,2,0.0,2.0,100.0
STD→LEO,2,2,0.0,1.5,100.0
MUR→ZAR,2,2,0.0,4.0,100.0
VIT→GIJ,2,2,0.0,2.0,100.0
OUR→GIJ,2,2,0.0,2.0,100.0
OUR→MAD,2,2,0.0,3.5,100.0
PMP→STD,2,2,0.0,2.0,100.0
PON→VIG,2,2,0.0,1.5,100.0
PON→PMP,2,2,0.0,3.0,100.0
VAL→VIT,2,2,0.0,4.0,100.0
PON→OUR,2,2,0.0,0.0,100.0
SEV→JAE,2,2,0.0,2.0,100.0
VAL→COR,2,2,0.0,3.5,100.0
VAL→CRE,2,2,0.0,2.0,100.0
VIG→PON,2,2,0.0,1.0,100.0
ACO→GIJ,2,2,0.0,2.0,100.0
MER→OVI,2,2,0.0,2.5,100.0
BAD→COR,2,2,0.0,1.5,100.0
GIR→MUR,2,2,0.0,2.5,100.0
GIR→VIT,2,2,0.0,4.0,100.0
GIR→ZAR,2,2,0.0,2.5,100.0
BIL→PMP,2,2,0.0,1.5,100.0
GRN→BAD,2,2,0.0,2.5,100.0
BIL→BCN,2,2,0.0,3.5,100.0
GRN→MER,2,2,0.0,3.0,100.0
GRN→VAL,2,2,0.0,2.0,100.0
BCN→MUR,2,2,0.0,3.5,100.0
BCN→BUR,2,2,20.03555570262671,4.0,100.0
BCN→ALI,2,2,0.0,3.0,100.0
HUE→COR,2,2,0.0,3.0,100.0
LLE→HUS,2,2,0.0,1.0,100.0
CAS→ALB,2,2,0.0,1.5,100.0
BAD→CDZ,2,2,0.0,2.0,100.0
HUS→LOG,2,2,0.0,1.5,100.0
JAE→ALM,2,2,0.0,1.0,100.0
AVL→VLD,2,2,0.0,2.0,100.0
JER→HUE,2,2,0.0,0.5,100.0
JER→MER,2,2,0.0,2.0,100.0
AVL→SEG,2,2,0.0,1.0,100.0
AVL→SAL,2,2,0.0,1.0,100.0
LEO→OUR,2,2,0.0,1.5,100.0
LEO→SEG,2,2,2.5509993216279554,1.0,100.0
BUR→ALB,2,1,0.0,1.0,50.0
GIJ→VLD,2,2,0.0,2.0,100.0
GIJ→VIG,2,2,0.0,1.5,100.0
GIJ→SCQ,2,2,0.0,1.0,100.0
CAS→MAL,2,2,0.0,3.5,100.0
